NUM_POSTE;AN;MOIS;JOUR;TM;PAR
78646005;2016;3;22;8.3;6.21
78646005;2016;3;23;6.7;2.87
78646005;2016;3;24;7.7;3.17
78646005;2016;3;25;8.5;3.81
78646005;2016;3;26;10.2;3.6
78646005;2016;3;27;9.4;5.54
78646005;2016;3;28;9.4;5.79
78646005;2016;3;29;9.3;5.8
78646005;2016;3;30;8;2.56
78646005;2016;3;31;6.1;1.21
78646005;2016;4;1;6.7;6.31
78646005;2016;4;2;6.6;3.02
78646005;2016;4;3;14.5;7.71
78646005;2016;4;4;12.1;6.25
78646005;2016;4;5;10.5;7.92
78646005;2016;4;6;9.1;6.03
78646005;2016;4;7;7.7;7.16
78646005;2016;4;8;7.7;6.12
78646005;2016;4;9;6.8;5.19
78646005;2016;4;10;10.6;9.93
78646005;2016;4;11;10.8;3.6
78646005;2016;4;12;10.4;6.84
78646005;2016;4;13;12.2;6.72
78646005;2016;4;14;10.8;6.78
78646005;2016;4;15;12;7.61
78646005;2016;4;16;10.1;6.25
78646005;2016;4;17;5.4;4.78
78646005;2016;4;18;6.6;10.84
78646005;2016;4;19;9.6;10.58
78646005;2016;4;20;13.4;9.92
78646005;2016;4;21;15.1;7.15
78646005;2016;4;22;12.6;4.6
78646005;2016;4;23;8.1;3.84
78646005;2016;4;24;4;4.58
78646005;2016;4;25;7.2;4.14
78646005;2016;4;26;5.2;6.32
78646005;2016;4;27;5;8.34
78646005;2016;4;28;6.4;8
78646005;2016;4;29;8.7;6.59
78646005;2016;4;30;7;4.36
78646005;2016;5;1;8.1;11.44
78646005;2016;5;2;10.8;9.63
78646005;2016;5;3;10.8;9.78
78646005;2016;5;4;11.1;11.51
78646005;2016;5;5;13.4;11.36
78646005;2016;5;6;15.7;11.24
78646005;2016;5;7;16.6;9.48
78646005;2016;5;8;19.8;10.39
78646005;2016;5;9;17.5;5.24
78646005;2016;5;10;15.6;3.19
78646005;2016;5;11;14.8;3.29
78646005;2016;5;12;15.2;4.8
78646005;2016;5;13;15.8;6.86
78646005;2016;5;14;9.7;5.31
78646005;2016;5;15;9.2;6.82
78646005;2016;5;16;11.3;7.8
78646005;2016;5;17;12.5;8.92
78646005;2016;5;18;12.6;5.68
78646005;2016;5;19;11.7;4.65
78646005;2016;5;20;15.5;6.41
78646005;2016;5;21;17.9;9.69
78646005;2016;5;22;13.7;2.54
78646005;2016;5;23;11.6;3.59
78646005;2016;5;24;10.8;5.67
78646005;2016;5;25;13.6;10.33
78646005;2016;5;26;15.9;7.07
78646005;2016;5;27;18.1;9.73
78646005;2016;5;28;16.7;6.89
78646005;2016;5;29;15.3;2.13
78646005;2016;5;30;12.7;1.13
78646005;2016;5;31;12.6;1.29
78646005;2016;6;1;14;2.34
78646005;2016;6;2;12.3;1.5
78646005;2016;6;3;11.7;2.25
78646005;2016;6;4;14.2;4.08
78646005;2016;6;5;15.1;3
78646005;2016;6;6;17.7;6.92
78646005;2016;6;7;19.8;11.63
78646005;2016;6;8;18.2;10.14
78646005;2016;6;9;17.1;11.99
78646005;2016;6;10;18.3;7.64
78646005;2016;6;11;17.4;6.02
78646005;2016;6;12;16.3;4.74
78646005;2016;6;13;15.2;4.82
78646005;2016;6;14;14.8;7.16
78646005;2016;6;15;14.9;8.26
78646005;2016;6;16;14.4;5.24
78646005;2016;6;17;15.1;7.6
78646005;2016;6;18;14.9;6.73
78646005;2016;6;19;16.4;7.67
78646005;2016;6;20;15.6;3.29
78646005;2016;6;21;18.6;5.37
78646005;2016;6;22;22.2;9.05
78646005;2016;6;23;24.3;10.68
78646005;2016;6;24;19.6;8.97
78646005;2016;6;25;16.6;10.04
78646005;2016;6;26;15.9;8.82
78646005;2016;6;27;17;5.16
78646005;2016;6;28;17.6;6.37
78646005;2016;6;29;17.9;10.18
78646005;2016;6;30;18.8;7.14
78646005;2016;7;1;18;4.68
78646005;2016;7;2;15.8;8.15
78646005;2016;7;3;15.2;4.81
78646005;2016;7;4;17.2;7.49
78646005;2016;7;5;17.3;6.41
78646005;2016;7;6;16.4;11.53
78646005;2016;7;7;19.9;12.48
78646005;2016;7;8;20.8;11.53
78646005;2016;7;9;20.7;12.28
78646005;2016;7;10;22.8;11.65
78646005;2016;7;11;18.9;7.72
78646005;2016;7;12;16.7;8.9
78646005;2016;7;13;14.7;7.41
78646005;2016;7;14;14.6;9.47
78646005;2016;7;15;16;10.69
78646005;2016;7;16;19.2;8.49
78646005;2016;7;17;21.1;12.18
78646005;2016;7;18;22.8;11.92
78646005;2016;7;19;26.3;12.25
78646005;2016;7;20;24.9;6.85
78646005;2016;7;21;20.6;7.79
78646005;2016;7;22;20.9;10.36
78646005;2016;7;23;20.1;10.24
78646005;2016;7;24;21;11.02
78646005;2016;7;25;21.2;5.98
78646005;2016;7;26;17.5;8.2
78646005;2016;7;27;18.4;7.74
78646005;2016;7;28;20.3;8.8
78646005;2016;7;29;20.2;8.37
78646005;2016;7;30;17.9;6.4
78646005;2016;7;31;18.2;8.47
78646005;2016;8;1;17.7;9.76
78646005;2016;8;2;18.6;3.5
78646005;2016;8;3;20.6;6.35
78646005;2016;8;4;17.4;5.17
78646005;2016;8;5;16.7;7.69
78646005;2016;8;6;16.7;8.6
78646005;2016;8;7;20.5;11.03
78646005;2016;8;8;18.3;5.2
78646005;2016;8;9;15.6;9.45
78646005;2016;8;10;12.8;6.8
78646005;2016;8;11;15.2;7.56
78646005;2016;8;12;18.3;9.48
78646005;2016;8;13;18.9;9.51
78646005;2016;8;14;19.1;9.52
78646005;2016;8;15;20;9.24
78646005;2016;8;16;20.3;9.51
78646005;2016;8;17;20.7;9.36
78646005;2016;8;18;20;4.82
78646005;2016;8;19;18.1;4.2
78646005;2016;8;20;18.2;7.91
78646005;2016;8;21;16.4;5.95
78646005;2016;8;22;19.7;9.48
78646005;2016;8;23;22.1;9.44
78646005;2016;8;24;24.4;9.32
78646005;2016;8;25;24.8;9.08
78646005;2016;8;26;24.7;8.44
78646005;2016;8;27;24.6;8.37
78646005;2016;8;28;22.2;8.18
78646005;2016;8;29;18.9;3.98
78646005;2016;8;30;18;8.33
78646005;2016;8;31;19.2;7.23
78646005;2016;9;1;17.8;8.68
78646005;2016;9;2;19.8;7.11
78646005;2016;9;3;19.2;7.82
78646005;2016;9;4;18.6;2.67
78646005;2016;9;5;17.3;2.88
78646005;2016;9;6;19.1;3.03
78646005;2016;9;7;19;8.45
78646005;2016;9;8;17;6.84
78646005;2016;9;9;16.4;8.2
78646005;2016;9;10;18.1;7.79
78646005;2016;9;11;19.4;4.61
78646005;2016;9;12;21.8;7.28
78646005;2016;9;13;24.5;6.22
78646005;2016;9;14;21;6.62
78646005;2016;9;15;17;2.98
78646005;2016;9;16;15.7;4.54
78646005;2016;9;17;13.9;2.05
78646005;2016;9;18;15.7;3.17
78646005;2016;9;19;15.7;2.97
78646005;2016;9;20;15.6;4.13
78646005;2016;9;21;13.7;6.34
78646005;2016;9;22;15;5.29
78646005;2016;9;23;15.6;5.84
78646005;2016;9;24;15.7;6.99
78646005;2016;9;25;14.6;3.69
78646005;2016;9;26;12.9;5.16
78646005;2016;9;27;16;6.56
78646005;2016;9;28;18;4.47
78646005;2016;9;29;16.8;4.16
78646005;2016;9;30;14.2;2.63
78646005;2016;10;1;13.7;4.4
78646005;2016;10;2;11.1;3.9
78646005;2016;10;3;9.2;6.21
78646005;2016;10;4;12.4;6.06
78646005;2016;10;5;12.6;6
78646005;2016;10;6;10.4;5.86
78646005;2016;10;7;11.5;1.77
78646005;2016;10;8;10.7;3.58
78646005;2016;10;9;6.9;5.47
78646005;2016;10;10;6.1;3.76
78646005;2016;10;11;6.1;3.93
78646005;2016;10;12;7.2;5
78646005;2016;10;13;8.1;2.34
78646005;2016;10;14;10.7;1.78
78646005;2016;10;15;12.3;4.48
78646005;2016;10;16;13.9;4.7
78646005;2016;10;17;11.8;3.74
78646005;2016;10;18;9.7;3.27
78646005;2016;10;19;9.3;2.29
78646005;2016;10;20;10.6;2.7
78646005;2016;10;21;10;2.13
78646005;2016;10;22;7.4;3.36
78646005;2016;10;23;8.1;2.85
78646005;2016;10;24;11.6;1.31
78646005;2016;10;25;12.7;1.73
78646005;2016;10;26;10;1.77
78646005;2016;10;27;10.4;3.08
78646005;2016;10;28;10.1;1.92
78646005;2016;10;29;11;0.8
78646005;2016;10;30;9.7;3.88
78646005;2016;10;31;9.8;3.83
78646005;2016;11;1;7.7;3.34
78646005;2016;11;2;7.7;2.01
78646005;2016;11;3;4.1;3.86
78646005;2016;11;4;5.5;1.03
78646005;2016;11;5;8;2.88
78646005;2016;11;6;4.8;3.06
78646005;2016;11;7;2.7;0.77
78646005;2016;11;8;4.1;2.24
78646005;2016;11;9;7.2;1.22
78646005;2016;11;10;8.6;1.39
78646005;2016;11;11;4.9;2.49
78646005;2016;11;12;3.5;1.33
78646005;2016;11;13;8.2;0.72
78646005;2016;11;14;7.7;1.27
78646005;2016;11;15;10.8;0.94
78646005;2016;11;16;11.9;0.99
78646005;2016;11;17;11.5;1.51
78646005;2016;11;18;8.4;2.24
78646005;2016;11;19;6.6;2.18
78646005;2016;11;20;11.2;1.18
78646005;2016;11;21;12.1;0.92
78646005;2016;11;22;9.3;1.35
78646005;2016;11;23;10.4;1.46
78646005;2016;11;24;10.3;1.18
78646005;2016;11;25;7.8;0.41
78646005;2016;11;26;7.9;0.69
78646005;2016;11;27;5.9;1.82
78646005;2016;11;28;4.3;2.49
78646005;2016;11;29;-0.1;2.41
78646005;2016;11;30;-1.5;2.41
78646005;2016;12;1;-1.7;2.32
78646005;2016;12;2;2.9;0.83
78646005;2016;12;3;4.7;2.21
78646005;2016;12;4;1.1;2.16
78646005;2016;12;5;2.5;2.19
78646005;2016;12;6;3.3;1.91
78646005;2016;12;7;4.7;1.89
78646005;2016;12;8;3.5;2
78646005;2016;12;9;4.5;2.08
78646005;2016;12;10;3.7;1.27
78646005;2016;12;11;6.5;1.74
78646005;2016;12;12;4.2;0.59
78646005;2016;12;13;6.7;0.59
78646005;2016;12;14;3.9;2
78646005;2016;12;15;4.3;1.94
78646005;2016;12;16;6.5;1.43
78646005;2016;12;17;3.8;1.8
78646005;2016;12;18;3.3;0.37
78646005;2016;12;19;4.1;0.72
78646005;2016;12;20;3.3;1.07
78646005;2016;12;21;3.9;1.5
78646005;2016;12;22;6.9;0.52
78646005;2016;12;23;3.8;0.83
78646005;2016;12;24;7.6;1.28
78646005;2016;12;25;9.2;0.94
78646005;2016;12;26;7.9;1.54
78646005;2016;12;27;1;2.06
78646005;2016;12;28;2.1;2.12
78646005;2016;12;29;-0.1;1.69
78646005;2016;12;30;-2.4;1.14
78646005;2016;12;31;-3.8;0.85
78646005;2017;1;1;-2.4;0.68
78646005;2017;1;2;1;0.55
78646005;2017;1;3;0;0.93
78646005;2017;1;4;2.8;0.66
78646005;2017;1;5;0.4;1.92
78646005;2017;1;6;-2.5;2.22
78646005;2017;1;7;-1.3;0.65
78646005;2017;1;8;4;0.98
78646005;2017;1;9;6.4;1.16
78646005;2017;1;10;5;1.65
78646005;2017;1;11;7.2;0.94
78646005;2017;1;12;6;0.75
78646005;2017;1;13;2.7;1.87
78646005;2017;1;14;1.9;1.33
78646005;2017;1;15;0.2;0.95
78646005;2017;1;16;1.8;1.33
78646005;2017;1;17;-1.6;2.37
78646005;2017;1;18;-2;2.69
78646005;2017;1;19;-2.9;2.6
78646005;2017;1;20;-3.8;2.61
78646005;2017;1;21;-4;2.4
78646005;2017;1;22;-2.8;2.61
78646005;2017;1;23;-3;2.45
78646005;2017;1;24;-1.4;0.65
78646005;2017;1;25;-1.3;0.78
78646005;2017;1;26;-1.5;2.91
78646005;2017;1;27;4.5;1.53
78646005;2017;1;28;6.9;1.53
78646005;2017;1;29;5;1.35
78646005;2017;1;30;9.1;0.93
78646005;2017;1;31;10.4;1.44
78646005;2017;2;1;9.8;1.39
78646005;2017;2;2;10;1.36
78646005;2017;2;3;7.9;1.99
78646005;2017;2;4;5.3;1.17
78646005;2017;2;5;6.8;2.05
78646005;2017;2;6;6.1;2.28
78646005;2017;2;7;6;2.13
78646005;2017;2;8;4.3;1.88
78646005;2017;2;9;2.2;1.08
78646005;2017;2;10;0.7;1.87
78646005;2017;2;11;-0.6;0.9
78646005;2017;2;12;3.2;1.58
78646005;2017;2;13;6.2;4.12
78646005;2017;2;14;8.1;1.84
78646005;2017;2;15;10.3;4.02
78646005;2017;2;16;7.4;2.23
78646005;2017;2;17;4.2;2.65
78646005;2017;2;18;4;4.27
78646005;2017;2;19;5.1;3.42
78646005;2017;2;20;9.9;1.56
78646005;2017;2;21;10.9;1.4
78646005;2017;2;22;10.7;1.3
78646005;2017;2;23;9.3;1.88
78646005;2017;2;24;4.9;4.02
78646005;2017;2;25;5.2;4.83
78646005;2017;2;26;9.3;2.93
78646005;2017;2;27;8.8;1.35
78646005;2017;2;28;5.6;2.9
78646005;2017;3;1;8.1;1.48
78646005;2017;3;2;7.7;5
78646005;2017;3;3;10.3;3.12
78646005;2017;3;4;8;1.11
78646005;2017;3;5;6.5;1.95
78646005;2017;3;6;5.7;1.23
78646005;2017;3;7;6.4;3.57
78646005;2017;3;8;10.3;2.12
78646005;2017;3;9;11.7;1.85
78646005;2017;3;10;7.1;2.62
78646005;2017;3;11;8.4;5.65
78646005;2017;3;12;9.3;5.7
78646005;2017;3;13;9.7;4.29
78646005;2017;3;14;8.2;6.74
78646005;2017;3;15;10.2;3.01
78646005;2017;3;16;10.7;6.82
78646005;2017;3;17;9.2;3.72
78646005;2017;3;18;10.8;1.81
78646005;2017;3;19;11.7;1.82
78646005;2017;3;20;10.7;2.34
78646005;2017;3;21;8.1;3.63
78646005;2017;3;22;7.3;4.8
78646005;2017;3;23;8.6;3.18
78646005;2017;3;24;9.3;3.11
78646005;2017;3;25;12;7.57
78646005;2017;3;26;11.1;7.2
78646005;2017;3;27;11.1;7.45
78646005;2017;3;28;11.3;5.73
78646005;2017;3;29;12.2;6.06
78646005;2017;3;30;15.3;7.83
78646005;2017;3;31;14;4.61
78646005;2017;4;1;11.3;6.1
78646005;2017;4;2;10.5;7.14
78646005;2017;4;3;11.5;7.88
78646005;2017;4;4;10.9;5.73
78646005;2017;4;5;10.8;6.03
78646005;2017;4;6;8.8;8.13
78646005;2017;4;7;9.8;8.63
78646005;2017;4;8;12.1;8.69
78646005;2017;4;9;14.6;9.07
78646005;2017;4;10;11.1;4.4
78646005;2017;4;11;9;9.03
78646005;2017;4;12;10.1;9.38
78646005;2017;4;13;10.7;5.52
78646005;2017;4;14;11.4;7.88
78646005;2017;4;15;10.4;3.47
78646005;2017;4;16;8.6;6.29
78646005;2017;4;17;9.2;3.83
78646005;2017;4;18;6.2;5.78
78646005;2017;4;19;5.9;9.71
78646005;2017;4;20;5.7;9.99
78646005;2017;4;21;8.8;10.32
78646005;2017;4;22;9.6;4.68
78646005;2017;4;23;7.6;8.8
78646005;2017;4;24;9;10.09
78646005;2017;4;25;7;5.45
78646005;2017;4;26;4.6;6.81
78646005;2017;4;27;5;8.89
78646005;2017;4;28;7.6;6.02
78646005;2017;4;29;10.4;8.47
78646005;2017;4;30;11.4;6.09
78646005;2017;5;1;10.1;8.34
78646005;2017;5;2;11.1;6.41
78646005;2017;5;3;8.8;2.03
78646005;2017;5;4;10.5;6.26
78646005;2017;5;5;11.9;6.39
78646005;2017;5;6;11.4;1.66
78646005;2017;5;7;10.8;2.86
78646005;2017;5;8;9.7;4.34
78646005;2017;5;9;10.2;11.36
78646005;2017;5;10;12.6;10.68
78646005;2017;5;11;14.9;6.33
78646005;2017;5;12;15.1;8.31
78646005;2017;5;13;14.4;7.85
78646005;2017;5;14;13.7;7.87
78646005;2017;5;15;16.6;9.81
78646005;2017;5;16;20;10.91
78646005;2017;5;17;20.2;9.84
78646005;2017;5;18;14.8;4.57
78646005;2017;5;19;10.8;7.72
78646005;2017;5;20;11.2;8.71
78646005;2017;5;21;14.3;10.85
78646005;2017;5;22;17.2;9.63
78646005;2017;5;23;17.5;10.98
78646005;2017;5;24;17.6;8.28
78646005;2017;5;25;19.3;11.99
78646005;2017;5;26;20.6;12.02
78646005;2017;5;27;23;10.07
78646005;2017;5;28;22.8;9.03
78646005;2017;5;29;22;9.05
78646005;2017;5;30;17.7;7.87
78646005;2017;5;31;16.8;10.99
78646005;2017;6;1;19.5;10.52
78646005;2017;6;2;19.2;6.13
78646005;2017;6;3;14.8;4.49
78646005;2017;6;4;13;10.12
78646005;2017;6;5;16.5;9.51
78646005;2017;6;6;13.5;8.86
78646005;2017;6;7;14;8.72
78646005;2017;6;8;18.3;10.59
78646005;2017;6;9;17.6;10.12
78646005;2017;6;10;19.1;12.28
78646005;2017;6;11;21.1;10.93
78646005;2017;6;12;15.9;10.85
78646005;2017;6;13;16.9;10.76
78646005;2017;6;14;20.7;10.8
78646005;2017;6;15;21.6;11.09
78646005;2017;6;16;16.5;10.35
78646005;2017;6;17;19.3;11.41
78646005;2017;6;18;22;12.16
78646005;2017;6;19;23.6;12.08
78646005;2017;6;20;25.2;10.8
78646005;2017;6;21;26.9;10.71
78646005;2017;6;22;24.7;10.64
78646005;2017;6;23;17.7;10.34
78646005;2017;6;24;19;7.79
78646005;2017;6;25;20.7;9.45
78646005;2017;6;26;21;9.44
78646005;2017;6;27;20.4;4.65
78646005;2017;6;28;18.1;7.59
78646005;2017;6;29;16.5;8.4
78646005;2017;6;30;15.7;6.13
78646005;2017;7;1;15.8;3.93
78646005;2017;7;2;16.2;5.03
78646005;2017;7;3;17.6;9.01
78646005;2017;7;4;19.5;10.69
78646005;2017;7;5;22.8;10.13
78646005;2017;7;6;24.5;6.71
78646005;2017;7;7;25.2;11.03
78646005;2017;7;8;22.9;10.41
78646005;2017;7;9;22.1;5.68
78646005;2017;7;10;18.1;4.95
78646005;2017;7;11;18.4;6.88
78646005;2017;7;12;19.2;5.27
78646005;2017;7;13;18.7;6.18
78646005;2017;7;14;17;7.99
78646005;2017;7;15;18.6;9.03
78646005;2017;7;16;21.7;9.75
78646005;2017;7;17;22.6;9.82
78646005;2017;7;18;25.7;9.07
78646005;2017;7;19;24.5;5.18
78646005;2017;7;20;18.5;6.16
78646005;2017;7;21;18.5;9.29
78646005;2017;7;22;17;4.3
78646005;2017;7;23;16.6;5.59
78646005;2017;7;24;15.8;3.67
78646005;2017;7;25;16.8;4.13
78646005;2017;7;26;17;5.24
78646005;2017;7;27;18.3;4.95
78646005;2017;7;28;18.9;6.01
78646005;2017;7;29;22.5;7.69
78646005;2017;7;30;21.4;7.34
78646005;2017;7;31;18.2;6.22
78646005;2017;8;1;19.2;6.51
78646005;2017;8;2;21.6;5.65
78646005;2017;8;3;21.8;7.67
78646005;2017;8;4;20.9;5.93
78646005;2017;8;5;17.8;7.27
78646005;2017;8;6;15.9;8.47
78646005;2017;8;7;18.4;8.49
78646005;2017;8;8;15.2;3.12
78646005;2017;8;9;13.5;4.31
78646005;2017;8;10;15.1;5.74
78646005;2017;8;11;16.4;5.18
78646005;2017;8;12;16.4;3.06
78646005;2017;8;13;15.4;6.85
78646005;2017;8;14;18.5;7.86
78646005;2017;8;15;21.6;4.68
78646005;2017;8;16;18.9;6.03
78646005;2017;8;17;19.2;3.46
78646005;2017;8;18;17.8;3.6
78646005;2017;8;19;15.4;6.59
78646005;2017;8;20;15.7;7.82
78646005;2017;8;21;18.9;3.85
78646005;2017;8;22;21;7.79
78646005;2017;8;23;20;7.45
78646005;2017;8;24;18.3;5.6
78646005;2017;8;25;18.2;2.87
78646005;2017;8;26;20.4;5.19
78646005;2017;8;27;21;5.98
78646005;2017;8;28;22.1;6.78
78646005;2017;8;29;24.2;7.09
78646005;2017;8;30;17.9;2.21
78646005;2017;8;31;15.2;5.89
78646005;2017;9;1;14.4;4.88
78646005;2017;9;2;14;5.77
78646005;2017;9;3;15.1;5.21
78646005;2017;9;4;19.3;5.47
78646005;2017;9;5;19.5;2.72
78646005;2017;9;6;16.4;4.35
78646005;2017;9;7;15.9;3.56
78646005;2017;9;8;15.9;2.07
78646005;2017;9;9;13.6;4.38
78646005;2017;9;10;13.9;4.28
78646005;2017;9;11;14.3;4.6
78646005;2017;9;12;14.3;5.19
78646005;2017;9;13;14.5;1.57
78646005;2017;9;14;12.5;4.8
78646005;2017;9;15;11;5.27
78646005;2017;9;16;10;4.19
78646005;2017;9;17;10.4;4.78
78646005;2017;9;18;9.8;4.37
78646005;2017;9;19;11.3;4.28
78646005;2017;9;20;11;4.35
78646005;2017;9;21;13;5.76
78646005;2017;9;22;13;4.23
78646005;2017;9;23;12.5;4.91
78646005;2017;9;24;14.9;5.53
78646005;2017;9;25;16.7;3.21
78646005;2017;9;26;16.1;4.23
78646005;2017;9;27;14.3;3.15
78646005;2017;9;28;16.9;2.23
78646005;2017;9;29;18.6;4.21
78646005;2017;9;30;14.6;3.82
78646005;2017;10;1;14;1.67
78646005;2017;10;2;16.6;2.52
78646005;2017;10;3;12.2;4.39
78646005;2017;10;4;11.6;4.31
78646005;2017;10;5;11.5;1.58
78646005;2017;10;6;8.6;4.03
78646005;2017;10;7;10.3;3.58
78646005;2017;10;8;13.6;2.33
78646005;2017;10;9;13;3.11
78646005;2017;10;10;14.6;2.22
78646005;2017;10;11;15.4;2.49
78646005;2017;10;12;16.6;3.02
78646005;2017;10;13;15.7;3.75
78646005;2017;10;14;14.6;4.33
78646005;2017;10;15;16.7;4.05
78646005;2017;10;16;18.4;3.79
78646005;2017;10;17;15.4;3.25
78646005;2017;10;18;14.5;2.64
78646005;2017;10;19;15.8;2.91
78646005;2017;10;20;12.8;3.91
78646005;2017;10;21;13.5;2.29
78646005;2017;10;22;10.5;2.58
78646005;2017;10;23;12.3;1.47
78646005;2017;10;24;15.5;1.86
78646005;2017;10;25;14.6;3
78646005;2017;10;26;12.6;1.32
78646005;2017;10;27;11.4;2.59
78646005;2017;10;28;9.3;3
78646005;2017;10;29;11.1;1.06
78646005;2017;10;30;6;2.44
78646005;2017;10;31;5.2;3.04
78646005;2017;11;1;7;2.4
78646005;2017;11;2;9.2;1.36
78646005;2017;11;3;11.8;2.2
78646005;2017;11;4;11.9;0.75
78646005;2017;11;5;6.8;2.52
78646005;2017;11;6;3.6;2.83
78646005;2017;11;7;1.6;2.94
78646005;2017;11;8;4.6;1.32
78646005;2017;11;9;7.8;1.56
78646005;2017;11;10;10;1
78646005;2017;11;11;11.2;0.93
78646005;2017;11;12;8.9;1.39
78646005;2017;11;13;5.7;1.93
78646005;2017;11;14;4.9;2.59
78646005;2017;11;15;7.4;1.19
78646005;2017;11;16;6.7;1.7
78646005;2017;11;17;7.3;0.57
78646005;2017;11;18;5.4;1.02
78646005;2017;11;19;6.2;1.67
78646005;2017;11;20;7.2;0.76
78646005;2017;11;21;9.1;0.54
78646005;2017;11;22;10.8;2.26
78646005;2017;11;23;12.8;1.28
78646005;2017;11;24;10.1;1.06
78646005;2017;11;25;5.1;1.07
78646005;2017;11;26;4.5;1.91
78646005;2017;11;27;6.9;0.79
78646005;2017;11;28;5.4;1.8
78646005;2017;11;29;1.8;1.21
78646005;2017;11;30;2.2;1.15
78646005;2017;12;1;1.3;0.54
78646005;2017;12;2;-0.9;0.57
78646005;2017;12;3;0.6;0.51
78646005;2017;12;4;5.6;0.95
78646005;2017;12;5;4.5;0.61
78646005;2017;12;6;4.9;0.4
78646005;2017;12;7;4.7;0.5
78646005;2017;12;8;2.6;1.09
78646005;2017;12;9;1.6;1.94
78646005;2017;12;10;6;0.97
78646005;2017;12;11;6;0.41
78646005;2017;12;12;2.6;1.63
78646005;2017;12;13;6.7;0.48
78646005;2017;12;14;5.2;0.68
78646005;2017;12;15;4.5;0.84
78646005;2017;12;16;4;1.31
78646005;2017;12;17;3.3;1.52
78646005;2017;12;18;5.8;1.15
78646005;2017;12;19;1.7;0.78
78646005;2017;12;20;6.4;0.65
78646005;2017;12;21;9.3;0.53
78646005;2017;12;22;9.2;0.33
78646005;2017;12;23;8.6;0.53
78646005;2017;12;24;8.1;0.34
78646005;2017;12;25;5.3;0.58
78646005;2017;12;26;6.2;0.89
78646005;2017;12;27;4.5;0.73
78646005;2017;12;28;1.5;1.73
78646005;2017;12;29;4.4;0.32
78646005;2017;12;30;12.6;0.56
78646005;2017;12;31;11.9;0.79
78646005;2018;1;1;7.5;0.46
78646005;2018;1;2;8.2;0.69
78646005;2018;1;3;9.5;1.32
78646005;2018;1;4;11.3;0.44
78646005;2018;1;5;7.9;0.67
78646005;2018;1;6;6.8;0.71
78646005;2018;1;7;5.9;0.3
78646005;2018;1;8;6;1.35
78646005;2018;1;9;5.6;0.69
78646005;2018;1;10;6.8;1.12
78646005;2018;1;11;6.1;0.7
78646005;2018;1;12;4.6;0.56
78646005;2018;1;13;3.5;0.91
78646005;2018;1;14;2.7;1.74
78646005;2018;1;15;6.8;0.37
78646005;2018;1;16;7.4;1.43
78646005;2018;1;17;5.5;1.94
78646005;2018;1;18;8.7;0.89
78646005;2018;1;19;5;1.25
78646005;2018;1;20;7.4;0.71
78646005;2018;1;21;7.6;0.68
78646005;2018;1;22;10.8;1.22
78646005;2018;1;23;9.3;0.77
78646005;2018;1;24;11.7;1.36
78646005;2018;1;25;8.3;0.58
78646005;2018;1;26;5.3;1.54
78646005;2018;1;27;3.6;1
78646005;2018;1;28;8.5;1.19
78646005;2018;1;29;9.9;0.84
78646005;2018;1;30;9.4;1.1
78646005;2018;1;31;7.6;0.47
78646005;2018;2;1;3.7;1.92
78646005;2018;2;2;3.8;1.61
78646005;2018;2;3;3.3;1.05
78646005;2018;2;4;2;1.15
78646005;2018;2;5;-0.5;0.46
78646005;2018;2;6;-0.7;0.23
78646005;2018;2;7;-2.1;0.5
78646005;2018;2;8;-4.1;3.41
78646005;2018;2;9;-1.1;1.2
78646005;2018;2;10;0.5;3.31
78646005;2018;2;11;3.8;2.27
78646005;2018;2;12;1.9;3.34
78646005;2018;2;13;0.9;1.44
78646005;2018;2;14;1.9;1.29
78646005;2018;2;15;8.1;1.18
78646005;2018;2;16;4;2.78
78646005;2018;2;17;4.1;2.47
78646005;2018;2;18;2;4.15
78646005;2018;2;19;3.5;1.34
78646005;2018;2;20;1.25;1.42
78646005;2018;2;21;1.25;0
78646005;2018;2;22;1.25;0
78646005;2018;2;23;1.25;0
78646005;2018;2;24;1.25;0
78646005;2018;2;25;1.25;0
78646005;2018;2;26;1.25;0
78646005;2018;2;27;1.25;0
78646005;2018;2;28;1.25;0
78646005;2018;3;1;-1;2.1
78646005;2018;3;2;3.1;1.97
78646005;2018;3;3;5.1;3.23
78646005;2018;3;4;4.9;1.15
78646005;2018;3;5;7.6;3.66
78646005;2018;3;6;6.9;2.81
78646005;2018;3;7;5.9;3.23
78646005;2018;3;8;6;1.8
78646005;2018;3;9;9.5;2.37
78646005;2018;3;10;12.7;2.59
78646005;2018;3;11;12.9;4.62
78646005;2018;3;12;10.2;2.45
78646005;2018;3;13;8.5;2.74
78646005;2018;3;14;8.6;5.46
78646005;2018;3;15;9.6;2.71
78646005;2018;3;16;8.2;4.67
78646005;2018;3;17;2.3;1.21
78646005;2018;3;18;0;1.31
78646005;2018;3;19;-0.3;0.34
78646005;2018;3;20;2.4;3.86
78646005;2018;3;21;2.8;4.92
78646005;2018;3;22;4.1;2.35
78646005;2018;3;23;5.3;2.04
78646005;2018;3;24;8.1;5.03
78646005;2018;3;25;9.3;3.69
78646005;2018;3;26;8.8;4.8
78646005;2018;3;27;8.5;2.54
78646005;2018;3;28;7.9;2.97
78646005;2018;3;29;6.2;5.02
78646005;2018;3;30;6.8;2.37
78646005;2018;3;31;7;3.11
78646005;2018;4;1;8;3
78646005;2018;4;2;11;3.63
78646005;2018;4;3;10.9;2.56
78646005;2018;4;4;10.5;4.07
